ProductCategoryID,CategoryName,ProductSubCategoryID,SubCategoryName,ProductID,ProductName,SellingPrice,Weight_KG,Product description,Image_source,Image_Confidence,Image_Status,Corrected_Image_Source
FRP04,Fresh produce,FRP04-RV01,Root vegetables & onions,FRP04-RV01-P0005,BABY CARROT,1.49,,"Baby Carrot is fresh root vegetables or onions selected for quality, flavour and versatility in UK kitchens.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.49 for UK retail and wholesale supply.
Ideal for curries, roasts, soups, stews and everyday cooking.
Perfect for greengrocers, supermarkets and catering suppliers.
Best stored cool and used promptly for optimum freshness.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
FRP04,Fresh produce,FRP04-GV03,"Gourds, pods & vegetables",FRP04-GV03-P0007,BABY CORN,1,,"Baby Corn is fresh vegetables offering wholesome nutrition and authentic flavour for diverse UK cuisines.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.00 for UK retail and wholesale supply.
Ideal for curries, stir-fries, roasts and traditional recipes.
Popular with South Asian, African and Caribbean customer bases.
Suitable for fresh produce counters and wholesale catering.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/004/122/445/1001/front_en.5.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/004/122/445/1001/front_en.5.400.jpg
FRP04,Fresh produce,FRP04-GV03,"Gourds, pods & vegetables",FRP04-GV03-P0008,BABY LEAF,1,,"Baby Leaf is fresh vegetables offering wholesome nutrition and authentic flavour for diverse UK cuisines.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.00 for UK retail and wholesale supply.
Ideal for curries, stir-fries, roasts and traditional recipes.
Popular with South Asian, African and Caribbean customer bases.
Suitable for fresh produce counters and wholesale catering.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/20174309/front_en.9.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/20174309/front_en.9.400.jpg
FRP04,Fresh produce,FRP04-RV01,Root vegetables & onions,FRP04-RV01-P0006,BABY ONION,7.99,,"Baby Onion is fresh root vegetables or onions selected for quality, flavour and versatility in UK kitchens.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £7.99 for UK retail and wholesale supply.
Ideal for curries, roasts, soups, stews and everyday cooking.
Perfect for greengrocers, supermarkets and catering suppliers.
Best stored cool and used promptly for optimum freshness.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
FRP04,Fresh produce,FRP04-RV01,Root vegetables & onions,FRP04-RV01-P0007,BABY POTATOES,1,,"Baby Potatoes is fresh root vegetables or onions selected for quality, flavour and versatility in UK kitchens.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.00 for UK retail and wholesale supply.
Ideal for curries, roasts, soups, stews and everyday cooking.
Perfect for greengrocers, supermarkets and catering suppliers.
Best stored cool and used promptly for optimum freshness.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/505/649/290/023/1/front_en.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/505/649/290/023/1/front_en.400.jpg
FRP04,Fresh produce,FRP04-LG02,Leafy greens & herbs,FRP04-LG02-P0001,BABY SPINACH,1,,"Baby Spinach is fresh leafy greens or herbs, ideal for nutritious meals and vibrant plate presentation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.00 for UK retail and wholesale supply.
Perfect for salads, soups, curries, garnishes and stir-fries.
Suitable for greengrocer, supermarket and catering fresh lines.
A healthy choice for health-conscious UK shoppers.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/007/127/927/100/2/front_en.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/007/127/927/100/2/front_en.400.jpg
FRP04,Fresh produce,FRP04-RV01,Root vegetables & onions,FRP04-RV01-P0008,BAKING POTATOES,1,,"Baking Potatoes is fresh root vegetables or onions selected for quality, flavour and versatility in UK kitchens.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.00 for UK retail and wholesale supply.
Ideal for curries, roasts, soups, stews and everyday cooking.
Perfect for greengrocers, supermarkets and catering suppliers.
Best stored cool and used promptly for optimum freshness.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/040/034/384/896/1/front_en.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/040/034/384/896/1/front_en.400.jpg
FRP04,Fresh produce,FRP04-EV04,Exotic & specialty vegetables,FRP04-EV04-P0017,BANANA,1.99,,"Banana is specialty or exotic produce items bringing authentic world food ingredients to UK retailers.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.99 for UK retail and wholesale supply.
Ideal for ethnic grocers and adventurous mainstream shoppers.
Perfect for traditional recipes and specialty fresh displays.
A distinctive line for differentiated produce assortments.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/351/646/971/707/8/front_en.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/351/646/971/707/8/front_en.400.jpg
FRP04,Fresh produce,FRP04-EV04,Exotic & specialty vegetables,FRP04-EV04-P0018,BANANA FLOWER,7.99,,"Banana Flower is specialty or exotic produce items bringing authentic world food ingredients to UK retailers.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £7.99 for UK retail and wholesale supply.
Ideal for ethnic grocers and adventurous mainstream shoppers.
Perfect for traditional recipes and specialty fresh displays.
A distinctive line for differentiated produce assortments.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/085/000/414/3186/front_en.3.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/085/000/414/3186/front_en.3.400.jpg
FRP04,Fresh produce,FRP04-EV04,Exotic & specialty vegetables,FRP04-EV04-P0019,BANANA LEAF,1,,"Banana Leaf is specialty or exotic produce items bringing authentic world food ingredients to UK retailers.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.00 for UK retail and wholesale supply.
Ideal for ethnic grocers and adventurous mainstream shoppers.
Perfect for traditional recipes and specialty fresh displays.
A distinctive line for differentiated produce assortments.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/002/756/802/5740/front_en.6.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/002/756/802/5740/front_en.6.400.jpg
FRP04,Fresh produce,FRP04-EV04,Exotic & specialty vegetables,FRP04-EV04-P0020,BANANA STEM,1,,"Banana Stem is specialty or exotic produce items bringing authentic world food ingredients to UK retailers.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.00 for UK retail and wholesale supply.
Ideal for ethnic grocers and adventurous mainstream shoppers.
Perfect for traditional recipes and specialty fresh displays.
A distinctive line for differentiated produce assortments.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
FRP04,Fresh produce,FRP04-LG02,Leafy greens & herbs,FRP04-LG02-P0002,BASIL,0.89,,"Basil is a whole spice or herb ingredient that brings fresh aroma and authentic flavour when ground or tempered.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £0.89 for UK retail and wholesale supply.
Perfect for tempering, grinding and traditional spice blends.
Essential for curries, pickles, rice dishes and marinades.
A must-stock item for world food and specialist grocery ranges.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/077/645/532/2003/front_en.7.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/077/645/532/2003/front_en.7.400.jpg
FRP04,Fresh produce,FRP04-GV03,"Gourds, pods & vegetables",FRP04-GV03-P0009,BEAN SPROUTS,1,,"Bean Sprouts is a nutritious pulse ingredient, rich in plant-based protein and dietary fibre for wholesome UK meals.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.00 for UK retail and wholesale supply.
Perfect for dals, soups, stews, curries and salad preparations.
A versatile store-cupboard essential for home cooks and professional kitchens.
Popular with customers seeking authentic world food and healthy eating options.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/064/655/500/1200/front_en.8.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/064/655/500/1200/front_en.8.400.jpg
